trial,train_size,embed_dim,hidden_dim,alpha,learning_rate,accuracy,train_accuracy,batch_pos,batch_neg
1,9804,10,100,1e-05,0.01,0.966,0.9942880456956344,4890,4914
1,9904,10,100,1e-05,0.01,0.972,0.9978796445880452,4940,4964
1,10004,10,100,1e-05,0.01,0.968,0.9981007596961216,4991,5013
1,10104,10,100,1e-05,0.01,0.974,0.9989113222486145,5044,5060
1,10204,10,100,1e-05,0.01,0.964,0.9966679733437868,5094,5110
1,10304,10,100,1e-05,0.01,0.976,0.9987383540372671,5153,5151
1,10404,10,100,1e-05,0.01,0.97,0.9918300653594772,5197,5207
1,10504,10,100,1e-05,0.01,0.932,0.9448781416603199,5244,5260
1,10604,10,100,1e-05,0.01,0.94,0.9659562429271973,5297,5307
1,10704,10,100,1e-05,0.01,0.968,0.9860799701046338,5348,5356
1,10804,10,100,1e-05,0.01,0.98,0.9947241762310255,5398,5406
1,10904,10,100,1e-05,0.01,0.972,0.9946808510638298,5451,5453
1,11004,10,100,1e-05,0.01,0.97,0.9980007270083606,5508,5496
1,11104,10,100,1e-05,0.01,0.974,0.9994596541786743,5545,5559
1,11204,10,100,1e-05,0.01,0.976,0.9994644769725098,5587,5617
1,11304,10,100,1e-05,0.01,0.968,0.9951344656758669,5645,5659
1,11404,10,100,1e-05,0.01,0.974,0.9983339179235357,5695,5709
1,11504,10,100,1e-05,0.01,0.972,0.9993045897079277,5746,5758
1,11604,10,100,1e-05,0.01,0.904,0.9341606342640468,5799,5805
1,11704,10,100,1e-05,0.01,0.94,0.9383971291866029,5856,5848
1,11804,10,100,1e-05,0.01,0.958,0.977549983056591,5904,5900
1,11904,10,100,1e-05,0.01,0.966,0.982442876344086,5962,5942
1,12004,10,100,1e-05,0.01,0.97,0.9891702765744752,6006,5998
1,12104,10,100,1e-05,0.01,0.968,0.9847157964309319,6060,6044
1,12204,10,100,1e-05,0.01,0.972,0.9914782038675845,6103,6101
1,12304,10,100,1e-05,0.01,0.976,0.9958550065019506,6142,6162
1,12404,10,100,1e-05,0.01,0.978,0.9954047081586584,6187,6217
1,12504,10,100,1e-05,0.01,0.976,0.9912028150991683,6244,6260
1,12604,10,100,1e-05,0.01,0.978,0.9984925420501428,6288,6316
1,12704,10,100,1e-05,0.01,0.982,0.9988192695214105,6332,6372
1,12804,10,100,1e-05,0.01,0.978,0.9982817869415808,6379,6425
1,12904,10,100,1e-05,0.01,0.968,0.9933353998760074,6437,6467
1,13004,10,100,1e-05,0.01,0.98,0.9933097508458936,6494,6510
1,13104,10,100,1e-05,0.01,0.976,0.9948870573870574,6548,6556
1,13204,10,100,1e-05,0.01,0.978,0.9903059678885187,6601,6603
1,13304,10,100,1e-05,0.01,0.976,0.9934606133493686,6647,6657
1,13404,10,100,1e-05,0.01,0.982,0.997538048343778,6688,6716
1,13504,10,100,1e-05,0.01,0.976,0.9960752369668247,6731,6773
1,13604,10,100,1e-05,0.01,0.98,0.9991179064980888,6786,6818
1,13704,10,100,1e-05,0.01,0.978,0.9983946293053123,6837,6867
1,13804,10,100,1e-05,0.01,0.984,0.9983338162851347,6885,6919
1,13904,10,100,1e-05,0.01,0.984,0.9969073647871116,6929,6975
1,14004,10,100,1e-05,0.01,0.984,0.9947157954870037,6979,7025
1,14104,10,100,1e-05,0.01,0.968,0.9817073170731707,7025,7079
1,14204,10,100,1e-05,0.01,0.97,0.9929597296536187,7068,7136
1,14304,10,100,1e-05,0.01,0.978,0.9965044742729307,7127,7177
1,14404,10,100,1e-05,0.01,0.976,0.9988891974451541,7182,7222
1,14504,10,100,1e-05,0.01,0.98,0.997173193601765,7236,7268
1,14604,10,100,1e-05,0.01,0.982,0.9979457682826622,7290,7314
1,14704,10,100,1e-05,0.01,0.982,0.9989798694232862,7330,7374
1,14804,10,100,1e-05,0.01,0.988,0.9987165630910565,7382,7422
1,14904,10,100,1e-05,0.01,0.984,0.9971819645732689,7428,7476
1,15004,10,100,1e-05,0.01,0.978,0.9957344708077845,7487,7517
2,104,10,100,1e-05,0.01,0.512,0.5288461538461539,55,49
2,204,10,100,1e-05,0.01,0.508,0.5833333333333334,98,106
2,304,10,100,1e-05,0.01,0.5,0.569078947368421,151,153
2,404,10,100,1e-05,0.01,0.516,0.6039603960396039,197,207
2,504,10,100,1e-05,0.01,0.51,0.5813492063492064,251,253
2,604,10,100,1e-05,0.01,0.494,0.6639072847682119,293,311
2,704,10,100,1e-05,0.01,0.476,0.6221590909090909,341,363
2,804,10,100,1e-05,0.01,0.502,0.6703980099502488,392,412
2,904,10,100,1e-05,0.01,0.508,0.6626106194690266,449,455
2,1004,10,100,1e-05,0.01,0.52,0.6802788844621513,503,501
2,1104,10,100,1e-05,0.01,0.504,0.6902173913043478,547,557
2,1204,10,100,1e-05,0.01,0.506,0.7059800664451827,589,615
2,1304,10,100,1e-05,0.01,0.49,0.6802147239263804,633,671
2,1404,10,100,1e-05,0.01,0.504,0.6901709401709402,687,717
2,1504,10,100,1e-05,0.01,0.522,0.7101063829787234,746,758
2,1604,10,100,1e-05,0.01,0.48,0.7506234413965087,804,800
2,1704,10,100,1e-05,0.01,0.518,0.7147887323943662,855,849
2,1804,10,100,1e-05,0.01,0.496,0.7494456762749445,907,897
2,1904,10,100,1e-05,0.01,0.51,0.7337184873949579,958,946
2,2004,10,100,1e-05,0.01,0.522,0.7634730538922155,1021,983
2,2104,10,100,1e-05,0.01,0.526,0.7913498098859315,1072,1032
2,2204,10,100,1e-05,0.01,0.54,0.8461887477313974,1121,1083
2,2304,10,100,1e-05,0.01,0.526,0.8285590277777778,1165,1139
2,2404,10,100,1e-05,0.01,0.544,0.8298668885191348,1209,1195
2,2504,10,100,1e-05,0.01,0.586,0.854632587859425,1257,1247
2,2604,10,100,1e-05,0.01,0.598,0.8894009216589862,1310,1294
2,2704,10,100,1e-05,0.01,0.632,0.8524408284023669,1368,1336
2,2804,10,100,1e-05,0.01,0.656,0.9104850213980028,1412,1392
2,2904,10,100,1e-05,0.01,0.692,0.9356060606060606,1469,1435
2,3004,10,100,1e-05,0.01,0.732,0.9454061251664447,1520,1484
2,3104,10,100,1e-05,0.01,0.726,0.9616623711340206,1569,1535
2,3204,10,100,1e-05,0.01,0.76,0.9653558052434457,1617,1587
2,3304,10,100,1e-05,0.01,0.768,0.9588377723970944,1673,1631
2,3404,10,100,1e-05,0.01,0.768,0.954171562867215,1729,1675
2,3504,10,100,1e-05,0.01,0.766,0.922945205479452,1775,1729
2,3604,10,100,1e-05,0.01,0.766,0.9445061043285239,1821,1783
2,3704,10,100,1e-05,0.01,0.808,0.9454643628509719,1869,1835
2,3804,10,100,1e-05,0.01,0.794,0.9660883280757098,1923,1881
2,3904,10,100,1e-05,0.01,0.812,0.9882172131147541,1972,1932
2,4004,10,100,1e-05,0.01,0.81,0.9835164835164835,2015,1989
2,4104,10,100,1e-05,0.01,0.838,0.9873294346978557,2067,2037
2,4204,10,100,1e-05,0.01,0.848,0.9847764034253093,2110,2094
2,4304,10,100,1e-05,0.01,0.86,0.9941914498141264,2159,2145
2,4404,10,100,1e-05,0.01,0.852,0.9934150772025432,2210,2194
2,4504,10,100,1e-05,0.01,0.862,0.9935612788632326,2262,2242
2,4604,10,100,1e-05,0.01,0.872,0.9950043440486533,2305,2299
2,4704,10,100,1e-05,0.01,0.888,0.9921343537414966,2347,2357
2,4804,10,100,1e-05,0.01,0.882,0.984804329725229,2402,2402
2,4904,10,100,1e-05,0.01,0.832,0.9463703099510603,2455,2449
2,5004,10,100,1e-05,0.01,0.848,0.9586330935251799,2501,2503
2,5104,10,100,1e-05,0.01,0.888,0.9870689655172413,2552,2552
2,5204,10,100,1e-05,0.01,0.88,0.9759800153727901,2603,2601
2,5304,10,100,1e-05,0.01,0.89,0.9556938159879337,2649,2655
2,5404,10,100,1e-05,0.01,0.908,0.9857512953367875,2708,2696
2,5504,10,100,1e-05,0.01,0.938,0.9923691860465116,2764,2740
2,5604,10,100,1e-05,0.01,0.94,0.9905424696645253,2819,2785
2,5704,10,100,1e-05,0.01,0.94,0.9936886395511921,2872,2832
2,5804,10,100,1e-05,0.01,0.946,0.9941419710544452,2920,2884
2,5904,10,100,1e-05,0.01,0.936,0.9977981029810298,2968,2936
2,6004,10,100,1e-05,0.01,0.934,0.9983344437041972,3026,2978
2,6104,10,100,1e-05,0.01,0.92,0.9755897771952818,3072,3032
2,6204,10,100,1e-05,0.01,0.928,0.9962927143778207,3125,3079
2,6304,10,100,1e-05,0.01,0.958,0.9973032994923858,3170,3134
2,6404,10,100,1e-05,0.01,0.966,0.9979700187382886,3219,3185
2,6504,10,100,1e-05,0.01,0.958,0.9981549815498155,3273,3231
2,6604,10,100,1e-05,0.01,0.964,0.9987886129618413,3325,3279
2,6704,10,100,1e-05,0.01,0.974,0.9995525059665871,3367,3337
2,6804,10,100,1e-05,0.01,0.972,0.9997060552616108,3418,3386
2,6904,10,100,1e-05,0.01,0.974,0.9998551564310545,3474,3430
2,7004,10,100,1e-05,0.01,0.972,1.0,3513,3491
2,7104,10,100,1e-05,0.01,0.976,0.9998592342342343,3561,3543
2,7204,10,100,1e-05,0.01,0.962,0.9952803997779012,3618,3586
2,7304,10,100,1e-05,0.01,0.974,0.9997261774370209,3677,3627
2,7404,10,100,1e-05,0.01,0.968,0.9994597514856834,3722,3682
2,7504,10,100,1e-05,0.01,0.97,0.998001066098081,3773,3731
2,7604,10,100,1e-05,0.01,0.972,0.9938190426091531,3824,3780
2,7704,10,100,1e-05,0.01,0.956,0.9936396677050883,3867,3837
2,7804,10,100,1e-05,0.01,0.962,0.9897488467452589,3917,3887
2,7904,10,100,1e-05,0.01,0.978,0.9973431174089069,3967,3937
2,8004,10,100,1e-05,0.01,0.97,0.9951274362818591,4019,3985
2,8104,10,100,1e-05,0.01,0.984,0.9981490621915103,4068,4036
2,8204,10,100,1e-05,0.01,0.98,0.999512432959532,4117,4087
2,8304,10,100,1e-05,0.01,0.972,0.9933766859344894,4158,4146
2,8404,10,100,1e-05,0.01,0.98,0.9957163255592575,4213,4191
2,8504,10,100,1e-05,0.01,0.974,0.9962370649106302,4269,4235
2,8604,10,100,1e-05,0.01,0.98,0.99860529986053,4334,4270
2,8704,10,100,1e-05,0.01,0.98,0.9993106617647058,4382,4322
2,8804,10,100,1e-05,0.01,0.982,0.9977283053157655,4431,4373
2,8904,10,100,1e-05,0.01,0.986,0.9997753818508536,4484,4420
2,9004,10,100,1e-05,0.01,0.992,0.9998889382496668,4537,4467
2,9104,10,100,1e-05,0.01,0.986,0.99945079086116,4576,4528
2,9204,10,100,1e-05,0.01,0.99,1.0,4622,4582
2,9304,10,100,1e-05,0.01,0.99,0.9986027515047291,4672,4632
2,9404,10,100,1e-05,0.01,0.988,0.9995746490854955,4726,4678
2,9504,10,100,1e-05,0.01,0.984,0.9997895622895623,4773,4731
2,9604,10,100,1e-05,0.01,0.99,0.9969804248229904,4823,4781
2,9704,10,100,1e-05,0.01,0.988,0.9976298433635614,4875,4829
2,9804,10,100,1e-05,0.01,0.98,0.9959200326397388,4924,4880
2,9904,10,100,1e-05,0.01,0.982,0.995456381260097,4977,4927
2,10004,10,100,1e-05,0.01,0.966,0.9845061975209916,5026,4978
2,10104,10,100,1e-05,0.01,0.99,0.9970308788598575,5071,5033
2,10204,10,100,1e-05,0.01,0.988,0.9992159937279498,5122,5082
2,10304,10,100,1e-05,0.01,0.992,0.999514751552795,5176,5128
2,10404,10,100,1e-05,0.01,0.986,0.9997116493656286,5221,5183
2,10504,10,100,1e-05,0.01,0.99,0.9998095963442498,5272,5232
2,10604,10,100,1e-05,0.01,0.988,0.998491135420596,5308,5296
2,10704,10,100,1e-05,0.01,0.99,0.999439461883408,5358,5346
2,10804,10,100,1e-05,0.01,0.992,0.9999074416882636,5413,5391
2,10904,10,100,1e-05,0.01,0.992,1.0,5460,5444
2,11004,10,100,1e-05,0.01,0.994,0.999818247909851,5502,5502
2,11104,10,100,1e-05,0.01,0.986,0.9977485590778098,5559,5545
2,11204,10,100,1e-05,0.01,0.982,0.9964298464833988,5610,5594
2,11304,10,100,1e-05,0.01,0.978,0.9939844302901628,5665,5639
2,11404,10,100,1e-05,0.01,0.99,0.9950894423009471,5713,5691
2,11504,10,100,1e-05,0.01,0.984,0.9939151599443672,5763,5741
2,11604,10,100,1e-05,0.01,0.982,0.9960358497069975,5822,5782
2,11704,10,100,1e-05,0.01,0.988,0.9981203007518797,5872,5832
2,11804,10,100,1e-05,0.01,0.99,0.9983903761436801,5919,5885
2,11904,10,100,1e-05,0.01,0.994,0.9963877688172043,5970,5934
2,12004,10,100,1e-05,0.01,0.99,0.9995834721759413,6013,5991
2,12104,10,100,1e-05,0.01,0.99,0.997769332452082,6069,6035
2,12204,10,100,1e-05,0.01,0.99,0.9996722386102918,6114,6090
2,12304,10,100,1e-05,0.01,0.99,0.9996749024707412,6170,6134
2,12404,10,100,1e-05,0.01,0.99,0.9987100935182199,6212,6192
2,12504,10,100,1e-05,0.01,0.992,0.9999200255918106,6263,6241
2,12604,10,100,1e-05,0.01,0.99,0.9996033005395113,6308,6296
2,12704,10,100,1e-05,0.01,0.99,0.9995277078085643,6351,6353
2,12804,10,100,1e-05,0.01,0.992,0.9992970946579194,6405,6399
2,12904,10,100,1e-05,0.01,0.99,0.9987600743955363,6461,6443
2,13004,10,100,1e-05,0.01,0.982,0.9960781298062135,6510,6494
2,13104,10,100,1e-05,0.01,0.988,0.9990079365079365,6545,6559
2,13204,10,100,1e-05,0.01,0.988,0.9976522265980006,6599,6605
2,13304,10,100,1e-05,0.01,0.988,0.9992483463619964,6651,6653
2,13404,10,100,1e-05,0.01,0.984,0.9947776783049835,6705,6699
2,13504,10,100,1e-05,0.01,0.99,0.9964454976303317,6754,6750
2,13604,10,100,1e-05,0.01,0.988,0.9974272272860923,6812,6792
2,13704,10,100,1e-05,0.01,0.99,0.9974460011675423,6858,6846
2,13804,10,100,1e-05,0.01,0.992,0.9982613735149232,6909,6895
2,13904,10,100,1e-05,0.01,0.992,0.9984177215189873,6956,6948
2,14004,10,100,1e-05,0.01,0.994,0.9987146529562982,7008,6996
2,14104,10,100,1e-05,0.01,0.984,0.9987237663074305,7053,7051
2,14204,10,100,1e-05,0.01,0.99,0.9983807378203323,7101,7103
2,14304,10,100,1e-05,0.01,0.994,0.9986717002237137,7146,7158
2,14404,10,100,1e-05,0.01,0.986,0.9961816162177173,7188,7216
2,14504,10,100,1e-05,0.01,0.984,0.9975179260893546,7234,7270
2,14604,10,100,1e-05,0.01,0.992,0.9993837304847987,7282,7322
2,14704,10,100,1e-05,0.01,0.99,0.9991158868335147,7324,7380
2,14804,10,100,1e-05,0.01,0.994,1.0,7379,7425
2,14904,10,100,1e-05,0.01,0.99,1.0,7445,7459
2,15004,10,100,1e-05,0.01,0.99,1.0,7496,7508
3,104,10,100,1e-05,0.01,0.502,0.5096153846153846,51,53
3,204,10,100,1e-05,0.01,0.512,0.6568627450980392,103,101
3,304,10,100,1e-05,0.01,0.524,0.6513157894736842,153,151
3,404,10,100,1e-05,0.01,0.498,0.6410891089108911,208,196
3,504,10,100,1e-05,0.01,0.5,0.6448412698412699,255,249
3,604,10,100,1e-05,0.01,0.516,0.6307947019867549,307,297
3,704,10,100,1e-05,0.01,0.512,0.640625,357,347
3,804,10,100,1e-05,0.01,0.518,0.654228855721393,405,399
3,904,10,100,1e-05,0.01,0.494,0.665929203539823,449,455
3,1004,10,100,1e-05,0.01,0.508,0.6962151394422311,506,498
3,1104,10,100,1e-05,0.01,0.518,0.6875,553,551
3,1204,10,100,1e-05,0.01,0.496,0.7200996677740864,609,595
3,1304,10,100,1e-05,0.01,0.496,0.6733128834355828,663,641
3,1404,10,100,1e-05,0.01,0.496,0.6866096866096866,717,687
3,1504,10,100,1e-05,0.01,0.502,0.6974734042553191,768,736
3,1604,10,100,1e-05,0.01,0.478,0.7406483790523691,818,786
3,1704,10,100,1e-05,0.01,0.518,0.727112676056338,867,837
3,1804,10,100,1e-05,0.01,0.508,0.7378048780487805,913,891
3,1904,10,100,1e-05,0.01,0.49,0.7111344537815126,972,932
3,2004,10,100,1e-05,0.01,0.514,0.7719560878243513,1017,987
3,2104,10,100,1e-05,0.01,0.502,0.7671102661596958,1058,1046
3,2204,10,100,1e-05,0.01,0.508,0.7976406533575318,1103,1101
3,2304,10,100,1e-05,0.01,0.518,0.7760416666666666,1152,1152
3,2404,10,100,1e-05,0.01,0.54,0.7707986688851913,1196,1208
3,2504,10,100,1e-05,0.01,0.508,0.7967252396166135,1241,1263
3,2604,10,100,1e-05,0.01,0.522,0.803763440860215,1292,1312
3,2704,10,100,1e-05,0.01,0.514,0.7984467455621301,1347,1357
3,2804,10,100,1e-05,0.01,0.55,0.8277460770328102,1400,1404
3,2904,10,100,1e-05,0.01,0.546,0.8164600550964187,1457,1447
3,3004,10,100,1e-05,0.01,0.522,0.8328894806924101,1504,1500
3,3104,10,100,1e-05,0.01,0.506,0.8469716494845361,1559,1545
3,3204,10,100,1e-05,0.01,0.548,0.8589263420724095,1604,1600
3,3304,10,100,1e-05,0.01,0.566,0.8398910411622276,1657,1647
3,3404,10,100,1e-05,0.01,0.556,0.8592831962397179,1709,1695
3,3504,10,100,1e-05,0.01,0.57,0.8684360730593608,1767,1737
3,3604,10,100,1e-05,0.01,0.572,0.8693118756936737,1828,1776
3,3704,10,100,1e-05,0.01,0.588,0.8839092872570194,1880,1824
3,3804,10,100,1e-05,0.01,0.59,0.8945846477392219,1937,1867
3,3904,10,100,1e-05,0.01,0.606,0.8931864754098361,1992,1912
3,4004,10,100,1e-05,0.01,0.596,0.8946053946053946,2035,1969
3,4104,10,100,1e-05,0.01,0.588,0.878167641325536,2090,2014
3,4204,10,100,1e-05,0.01,0.622,0.8648905803996194,2145,2059
3,4304,10,100,1e-05,0.01,0.646,0.8471189591078067,2180,2124
3,4404,10,100,1e-05,0.01,0.664,0.8739782016348774,2229,2175
3,4504,10,100,1e-05,0.01,0.64,0.8987566607460036,2279,2225
3,4604,10,100,1e-05,0.01,0.648,0.9176802780191138,2330,2274
3,4704,10,100,1e-05,0.01,0.668,0.9207057823129252,2379,2325
3,4804,10,100,1e-05,0.01,0.644,0.917360532889259,2432,2372
3,4904,10,100,1e-05,0.01,0.668,0.8988580750407831,2480,2424
3,5004,10,100,1e-05,0.01,0.662,0.9234612310151878,2531,2473
3,5104,10,100,1e-05,0.01,0.658,0.942398119122257,2581,2523
3,5204,10,100,1e-05,0.01,0.72,0.9327440430438124,2633,2571
3,5304,10,100,1e-05,0.01,0.65,0.9004524886877828,2680,2624
3,5404,10,100,1e-05,0.01,0.678,0.9141376757957069,2731,2673
3,5504,10,100,1e-05,0.01,0.706,0.9109738372093024,2781,2723
3,5604,10,100,1e-05,0.01,0.708,0.9170235546038544,2832,2772
3,5704,10,100,1e-05,0.01,0.7,0.9360098176718092,2878,2826
3,5804,10,100,1e-05,0.01,0.692,0.9457270847691247,2930,2874
3,5904,10,100,1e-05,0.01,0.73,0.9471544715447154,2990,2914
3,6004,10,100,1e-05,0.01,0.738,0.9420386409060626,3038,2966
3,6104,10,100,1e-05,0.01,0.744,0.9497051114023591,3085,3019
3,6204,10,100,1e-05,0.01,0.698,0.9487427466150871,3131,3073
3,6304,10,100,1e-05,0.01,0.744,0.9555837563451777,3178,3126
3,6404,10,100,1e-05,0.01,0.738,0.9564334790755777,3221,3183
3,6504,10,100,1e-05,0.01,0.714,0.9334255842558425,3271,3233
3,6604,10,100,1e-05,0.01,0.766,0.9448818897637795,3325,3279
3,6704,10,100,1e-05,0.01,0.764,0.9607696897374701,3380,3324
3,6804,10,100,1e-05,0.01,0.764,0.9598765432098766,3427,3377
3,6904,10,100,1e-05,0.01,0.726,0.9358342989571263,3484,3420
3,7004,10,100,1e-05,0.01,0.752,0.9548829240434038,3535,3469
3,7104,10,100,1e-05,0.01,0.75,0.9556587837837838,3587,3517
3,7204,10,100,1e-05,0.01,0.748,0.9680732926152138,3626,3578
3,7304,10,100,1e-05,0.01,0.78,0.9593373493975904,3675,3629
3,7404,10,100,1e-05,0.01,0.764,0.9638033495407887,3741,3663
3,7504,10,100,1e-05,0.01,0.758,0.9497601279317697,3789,3715
3,7604,10,100,1e-05,0.01,0.762,0.9685691741188848,3841,3763
3,7704,10,100,1e-05,0.01,0.76,0.9589823468328141,3887,3817
3,7804,10,100,1e-05,0.01,0.768,0.9700153767298821,3931,3873
3,7904,10,100,1e-05,0.01,0.768,0.9768471659919028,3984,3920
3,8004,10,100,1e-05,0.01,0.782,0.973263368315842,4040,3964
3,8104,10,100,1e-05,0.01,0.784,0.9682872655478776,4091,4013
