trial,train_size,embed_dim,hidden_dim,alpha,learning_rate,accuracy,train_accuracy,batch_pos,batch_neg,equality_pretraining_accuracy,max_equality_pretraining_trials,equality_pretrain_max_iter,rep_pretrain_max_iter,rep_pretrain_tasks
1,0,2,50,1e-05,0.0001,0.498,0.5157563025210085,0,0,0.726,1,200,50,10
1,104,2,50,1e-05,0.0001,0.498,0.4230769230769231,51,53,0.726,1,200,50,10
1,204,2,50,1e-05,0.0001,0.498,0.46078431372549017,96,108,0.726,1,200,50,10
1,304,2,50,1e-05,0.0001,0.498,0.45394736842105265,153,151,0.726,1,200,50,10
1,404,2,50,1e-05,0.0001,0.5,0.4777227722772277,208,196,0.726,1,200,50,10
1,504,2,50,1e-05,0.0001,0.5,0.49007936507936506,253,251,0.726,1,200,50,10
1,604,2,50,1e-05,0.0001,0.5,0.5115894039735099,309,295,0.726,1,200,50,10
1,704,2,50,1e-05,0.0001,0.5,0.5142045454545454,359,345,0.726,1,200,50,10
1,804,2,50,1e-05,0.0001,0.5,0.513681592039801,412,392,0.726,1,200,50,10
1,904,2,50,1e-05,0.0001,0.5,0.5132743362831859,460,444,0.726,1,200,50,10
1,1004,2,50,1e-05,0.0001,0.498,0.5109561752988048,503,501,0.726,1,200,50,10
1,1104,2,50,1e-05,0.0001,0.496,0.5153985507246377,561,543,0.726,1,200,50,10
1,1204,2,50,1e-05,0.0001,0.494,0.521594684385382,611,593,0.726,1,200,50,10
1,1304,2,50,1e-05,0.0001,0.492,0.5153374233128835,655,649,0.726,1,200,50,10
1,1404,2,50,1e-05,0.0001,0.488,0.51994301994302,704,700,0.726,1,200,50,10
1,1504,2,50,1e-05,0.0001,0.49,0.5179521276595744,754,750,0.726,1,200,50,10
1,1604,2,50,1e-05,0.0001,0.492,0.523067331670823,806,798,0.726,1,200,50,10
1,1704,2,50,1e-05,0.0001,0.496,0.528755868544601,865,839,0.726,1,200,50,10
1,1804,2,50,1e-05,0.0001,0.496,0.5260532150776053,911,893,0.726,1,200,50,10
1,1904,2,50,1e-05,0.0001,0.494,0.5236344537815126,962,942,0.726,1,200,50,10
2,0,2,50,1e-05,0.0001,0.58,0.5866596638655462,0,0,0.865,1,200,50,10
2,104,2,50,1e-05,0.0001,0.58,0.5576923076923077,46,58,0.865,1,200,50,10
2,204,2,50,1e-05,0.0001,0.58,0.5735294117647058,94,110,0.865,1,200,50,10
2,304,2,50,1e-05,0.0001,0.58,0.6085526315789473,158,146,0.865,1,200,50,10
2,404,2,50,1e-05,0.0001,0.58,0.6039603960396039,207,197,0.865,1,200,50,10
2,504,2,50,1e-05,0.0001,0.58,0.5912698412698413,264,240,0.865,1,200,50,10
2,604,2,50,1e-05,0.0001,0.58,0.5794701986754967,310,294,0.865,1,200,50,10
2,704,2,50,1e-05,0.0001,0.58,0.5866477272727273,359,345,0.865,1,200,50,10
2,804,2,50,1e-05,0.0001,0.582,0.5796019900497512,406,398,0.865,1,200,50,10
2,904,2,50,1e-05,0.0001,0.584,0.5785398230088495,447,457,0.865,1,200,50,10
2,1004,2,50,1e-05,0.0001,0.584,0.5846613545816733,496,508,0.865,1,200,50,10
2,1104,2,50,1e-05,0.0001,0.584,0.5869565217391305,552,552,0.865,1,200,50,10
2,1204,2,50,1e-05,0.0001,0.586,0.584717607973422,602,602,0.865,1,200,50,10
2,1304,2,50,1e-05,0.0001,0.586,0.5881901840490797,655,649,0.865,1,200,50,10
2,1404,2,50,1e-05,0.0001,0.586,0.5918803418803419,708,696,0.865,1,200,50,10
2,1504,2,50,1e-05,0.0001,0.588,0.5904255319148937,754,750,0.865,1,200,50,10
2,1604,2,50,1e-05,0.0001,0.588,0.5910224438902744,803,801,0.865,1,200,50,10
2,1704,2,50,1e-05,0.0001,0.592,0.5897887323943662,850,854,0.865,1,200,50,10
2,1804,2,50,1e-05,0.0001,0.59,0.5914634146341463,908,896,0.865,1,200,50,10
2,1904,2,50,1e-05,0.0001,0.59,0.5913865546218487,957,947,0.865,1,200,50,10
3,0,2,50,1e-05,0.0001,0.518,0.5288865546218487,0,0,0.72,1,200,50,10
3,104,2,50,1e-05,0.0001,0.518,0.5288461538461539,50,54,0.72,1,200,50,10
3,204,2,50,1e-05,0.0001,0.518,0.5049019607843137,100,104,0.72,1,200,50,10
3,304,2,50,1e-05,0.0001,0.518,0.5263157894736842,159,145,0.72,1,200,50,10
3,404,2,50,1e-05,0.0001,0.518,0.5222772277227723,202,202,0.72,1,200,50,10
3,504,2,50,1e-05,0.0001,0.518,0.5079365079365079,246,258,0.72,1,200,50,10
3,604,2,50,1e-05,0.0001,0.518,0.5033112582781457,298,306,0.72,1,200,50,10
3,704,2,50,1e-05,0.0001,0.518,0.5127840909090909,352,352,0.72,1,200,50,10
3,804,2,50,1e-05,0.0001,0.518,0.5199004975124378,404,400,0.72,1,200,50,10
3,904,2,50,1e-05,0.0001,0.518,0.5188053097345132,458,446,0.72,1,200,50,10
3,1004,2,50,1e-05,0.0001,0.518,0.5258964143426295,508,496,0.72,1,200,50,10
3,1104,2,50,1e-05,0.0001,0.518,0.5262681159420289,556,548,0.72,1,200,50,10
3,1204,2,50,1e-05,0.0001,0.518,0.5240863787375415,596,608,0.72,1,200,50,10
3,1304,2,50,1e-05,0.0001,0.518,0.5245398773006135,642,662,0.72,1,200,50,10
3,1404,2,50,1e-05,0.0001,0.518,0.5220797720797721,693,711,0.72,1,200,50,10
3,1504,2,50,1e-05,0.0001,0.518,0.5219414893617021,743,761,0.72,1,200,50,10
3,1604,2,50,1e-05,0.0001,0.518,0.5261845386533666,802,802,0.72,1,200,50,10
3,1704,2,50,1e-05,0.0001,0.518,0.5246478873239436,852,852,0.72,1,200,50,10
3,1804,2,50,1e-05,0.0001,0.52,0.5288248337028825,907,897,0.72,1,200,50,10
3,1904,2,50,1e-05,0.0001,0.52,0.529936974789916,954,950,0.72,1,200,50,10
4,0,2,50,1e-05,0.0001,0.57,0.5178571428571429,0,0,0.695,1,200,50,10
4,104,2,50,1e-05,0.0001,0.57,0.5480769230769231,50,54,0.695,1,200,50,10
4,204,2,50,1e-05,0.0001,0.57,0.47549019607843135,94,110,0.695,1,200,50,10
4,304,2,50,1e-05,0.0001,0.57,0.506578947368421,145,159,0.695,1,200,50,10
4,404,2,50,1e-05,0.0001,0.568,0.5024752475247525,196,208,0.695,1,200,50,10
4,504,2,50,1e-05,0.0001,0.568,0.5099206349206349,250,254,0.695,1,200,50,10
4,604,2,50,1e-05,0.0001,0.566,0.5182119205298014,302,302,0.695,1,200,50,10
4,704,2,50,1e-05,0.0001,0.564,0.5127840909090909,345,359,0.695,1,200,50,10
4,804,2,50,1e-05,0.0001,0.562,0.5062189054726368,386,418,0.695,1,200,50,10
4,904,2,50,1e-05,0.0001,0.562,0.5176991150442478,439,465,0.695,1,200,50,10
4,1004,2,50,1e-05,0.0001,0.562,0.5129482071713147,483,521,0.695,1,200,50,10
4,1104,2,50,1e-05,0.0001,0.558,0.5144927536231884,535,569,0.695,1,200,50,10
4,1204,2,50,1e-05,0.0001,0.558,0.5141196013289037,578,626,0.695,1,200,50,10
4,1304,2,50,1e-05,0.0001,0.558,0.5168711656441718,628,676,0.695,1,200,50,10
4,1404,2,50,1e-05,0.0001,0.558,0.5185185185185185,680,724,0.695,1,200,50,10
4,1504,2,50,1e-05,0.0001,0.558,0.5152925531914894,728,776,0.695,1,200,50,10
4,1604,2,50,1e-05,0.0001,0.558,0.5130922693266833,774,830,0.695,1,200,50,10
4,1704,2,50,1e-05,0.0001,0.558,0.5134976525821596,824,880,0.695,1,200,50,10
4,1804,2,50,1e-05,0.0001,0.56,0.5127494456762749,875,929,0.695,1,200,50,10
4,1904,2,50,1e-05,0.0001,0.56,0.5168067226890757,932,972,0.695,1,200,50,10
5,0,2,50,1e-05,0.0001,0.592,0.6003151260504201,0,0,0.842,1,200,50,10
5,104,2,50,1e-05,0.0001,0.592,0.5865384615384616,54,50,0.842,1,200,50,10
5,204,2,50,1e-05,0.0001,0.592,0.5637254901960784,109,95,0.842,1,200,50,10
5,304,2,50,1e-05,0.0001,0.592,0.5986842105263158,161,143,0.842,1,200,50,10
5,404,2,50,1e-05,0.0001,0.592,0.594059405940594,213,191,0.842,1,200,50,10
5,504,2,50,1e-05,0.0001,0.592,0.6031746031746031,266,238,0.842,1,200,50,10
5,604,2,50,1e-05,0.0001,0.594,0.609271523178808,323,281,0.842,1,200,50,10
5,704,2,50,1e-05,0.0001,0.596,0.6235795454545454,373,331,0.842,1,200,50,10
5,804,2,50,1e-05,0.0001,0.594,0.6119402985074627,416,388,0.842,1,200,50,10
5,904,2,50,1e-05,0.0001,0.588,0.6061946902654868,469,435,0.842,1,200,50,10
5,1004,2,50,1e-05,0.0001,0.594,0.600597609561753,511,493,0.842,1,200,50,10
5,1104,2,50,1e-05,0.0001,0.592,0.5987318840579711,552,552,0.842,1,200,50,10
5,1204,2,50,1e-05,0.0001,0.594,0.5988372093023255,600,604,0.842,1,200,50,10
5,1304,2,50,1e-05,0.0001,0.592,0.6035276073619632,651,653,0.842,1,200,50,10
5,1404,2,50,1e-05,0.0001,0.59,0.5968660968660968,698,706,0.842,1,200,50,10
5,1504,2,50,1e-05,0.0001,0.59,0.5930851063829787,746,758,0.842,1,200,50,10
5,1604,2,50,1e-05,0.0001,0.59,0.5960099750623441,797,807,0.842,1,200,50,10
5,1704,2,50,1e-05,0.0001,0.592,0.5933098591549296,852,852,0.842,1,200,50,10
5,1804,2,50,1e-05,0.0001,0.592,0.5892461197339246,900,904,0.842,1,200,50,10
5,1904,2,50,1e-05,0.0001,0.592,0.5919117647058824,949,955,0.842,1,200,50,10
6,0,2,50,1e-05,0.0001,0.53,0.5031512605042017,0,0,0.592,1,200,50,10
6,104,2,50,1e-05,0.0001,0.53,0.5288461538461539,52,52,0.592,1,200,50,10
6,204,2,50,1e-05,0.0001,0.53,0.5343137254901961,100,104,0.592,1,200,50,10
6,304,2,50,1e-05,0.0001,0.53,0.5756578947368421,136,168,0.592,1,200,50,10
6,404,2,50,1e-05,0.0001,0.53,0.5321782178217822,195,209,0.592,1,200,50,10
6,504,2,50,1e-05,0.0001,0.53,0.5357142857142857,245,259,0.592,1,200,50,10
6,604,2,50,1e-05,0.0001,0.53,0.5413907284768212,291,313,0.592,1,200,50,10
6,704,2,50,1e-05,0.0001,0.532,0.5355113636363636,343,361,0.592,1,200,50,10
6,804,2,50,1e-05,0.0001,0.53,0.5174129353233831,401,403,0.592,1,200,50,10
6,904,2,50,1e-05,0.0001,0.532,0.5188053097345132,450,454,0.592,1,200,50,10
6,1004,2,50,1e-05,0.0001,0.532,0.5229083665338645,499,505,0.592,1,200,50,10
6,1104,2,50,1e-05,0.0001,0.534,0.519927536231884,545,559,0.592,1,200,50,10
6,1204,2,50,1e-05,0.0001,0.53,0.520764119601329,590,614,0.592,1,200,50,10
6,1304,2,50,1e-05,0.0001,0.53,0.5199386503067485,639,665,0.592,1,200,50,10
6,1404,2,50,1e-05,0.0001,0.53,0.5149572649572649,691,713,0.592,1,200,50,10
6,1504,2,50,1e-05,0.0001,0.53,0.511968085106383,743,761,0.592,1,200,50,10
6,1604,2,50,1e-05,0.0001,0.53,0.5074812967581047,795,809,0.592,1,200,50,10
6,1704,2,50,1e-05,0.0001,0.53,0.5046948356807511,851,853,0.592,1,200,50,10
6,1804,2,50,1e-05,0.0001,0.53,0.5049889135254989,903,901,0.592,1,200,50,10
6,1904,2,50,1e-05,0.0001,0.53,0.5010504201680672,953,951,0.592,1,200,50,10
7,0,2,50,1e-05,0.0001,0.552,0.5105042016806722,0,0,0.701,1,200,50,10
7,104,2,50,1e-05,0.0001,0.552,0.5288461538461539,44,60,0.701,1,200,50,10
7,204,2,50,1e-05,0.0001,0.552,0.47058823529411764,91,113,0.701,1,200,50,10
7,304,2,50,1e-05,0.0001,0.552,0.506578947368421,141,163,0.701,1,200,50,10
7,404,2,50,1e-05,0.0001,0.552,0.5247524752475248,190,214,0.701,1,200,50,10
7,504,2,50,1e-05,0.0001,0.552,0.5178571428571429,238,266,0.701,1,200,50,10
7,604,2,50,1e-05,0.0001,0.552,0.5165562913907285,299,305,0.701,1,200,50,10
7,704,2,50,1e-05,0.0001,0.552,0.49857954545454547,339,365,0.701,1,200,50,10
7,804,2,50,1e-05,0.0001,0.55,0.4962686567164179,382,422,0.701,1,200,50,10
7,904,2,50,1e-05,0.0001,0.552,0.5,433,471,0.701,1,200,50,10
7,1004,2,50,1e-05,0.0001,0.55,0.4940239043824701,483,521,0.701,1,200,50,10
7,1104,2,50,1e-05,0.0001,0.552,0.5009057971014492,544,560,0.701,1,200,50,10
7,1204,2,50,1e-05,0.0001,0.55,0.5083056478405316,597,607,0.701,1,200,50,10
7,1304,2,50,1e-05,0.0001,0.546,0.5138036809815951,644,660,0.701,1,200,50,10
7,1404,2,50,1e-05,0.0001,0.544,0.5206552706552706,697,707,0.701,1,200,50,10
7,1504,2,50,1e-05,0.0001,0.542,0.5232712765957447,752,752,0.701,1,200,50,10
7,1604,2,50,1e-05,0.0001,0.544,0.5280548628428927,798,806,0.701,1,200,50,10
7,1704,2,50,1e-05,0.0001,0.544,0.5217136150234741,846,858,0.701,1,200,50,10
7,1804,2,50,1e-05,0.0001,0.544,0.5227272727272727,898,906,0.701,1,200,50,10
7,1904,2,50,1e-05,0.0001,0.546,0.520483193277311,946,958,0.701,1,200,50,10
8,0,2,50,1e-05,0.0001,0.456,0.5120798319327731,0,0,0.671,1,200,50,10
8,104,2,50,1e-05,0.0001,0.456,0.5480769230769231,56,48,0.671,1,200,50,10
8,204,2,50,1e-05,0.0001,0.456,0.5245098039215687,105,99,0.671,1,200,50,10
8,304,2,50,1e-05,0.0001,0.456,0.5098684210526315,161,143,0.671,1,200,50,10
8,404,2,50,1e-05,0.0001,0.458,0.5,211,193,0.671,1,200,50,10
8,504,2,50,1e-05,0.0001,0.46,0.501984126984127,259,245,0.671,1,200,50,10
8,604,2,50,1e-05,0.0001,0.46,0.5099337748344371,303,301,0.671,1,200,50,10
8,704,2,50,1e-05,0.0001,0.458,0.5099431818181818,345,359,0.671,1,200,50,10
8,804,2,50,1e-05,0.0001,0.46,0.5111940298507462,393,411,0.671,1,200,50,10
8,904,2,50,1e-05,0.0001,0.46,0.5188053097345132,436,468,0.671,1,200,50,10
8,1004,2,50,1e-05,0.0001,0.46,0.5129482071713147,490,514,0.671,1,200,50,10
8,1104,2,50,1e-05,0.0001,0.456,0.5144927536231884,542,562,0.671,1,200,50,10
8,1204,2,50,1e-05,0.0001,0.458,0.5174418604651163,587,617,0.671,1,200,50,10
8,1304,2,50,1e-05,0.0001,0.462,0.522239263803681,630,674,0.671,1,200,50,10
8,1404,2,50,1e-05,0.0001,0.468,0.5263532763532763,680,724,0.671,1,200,50,10
8,1504,2,50,1e-05,0.0001,0.464,0.5206117021276596,731,773,0.671,1,200,50,10
8,1604,2,50,1e-05,0.0001,0.464,0.5187032418952618,791,813,0.671,1,200,50,10
8,1704,2,50,1e-05,0.0001,0.464,0.522887323943662,838,866,0.671,1,200,50,10
8,1804,2,50,1e-05,0.0001,0.462,0.5238359201773836,893,911,0.671,1,200,50,10
8,1904,2,50,1e-05,0.0001,0.492,0.5089285714285714,939,965,0.671,1,200,50,10
9,0,2,50,1e-05,0.0001,0.542,0.49107142857142855,0,0,0.688,1,200,50,10
9,104,2,50,1e-05,0.0001,0.542,0.49038461538461536,53,51,0.688,1,200,50,10
9,204,2,50,1e-05,0.0001,0.542,0.5,104,100,0.688,1,200,50,10
9,304,2,50,1e-05,0.0001,0.542,0.45723684210526316,155,149,0.688,1,200,50,10
9,404,2,50,1e-05,0.0001,0.542,0.48267326732673266,204,200,0.688,1,200,50,10
9,504,2,50,1e-05,0.0001,0.54,0.4781746031746032,255,249,0.688,1,200,50,10
9,604,2,50,1e-05,0.0001,0.54,0.4867549668874172,307,297,0.688,1,200,50,10
9,704,2,50,1e-05,0.0001,0.542,0.48011363636363635,351,353,0.688,1,200,50,10
9,804,2,50,1e-05,0.0001,0.538,0.49129353233830847,404,400,0.688,1,200,50,10
9,904,2,50,1e-05,0.0001,0.538,0.5011061946902655,455,449,0.688,1,200,50,10
9,1004,2,50,1e-05,0.0001,0.536,0.499003984063745,508,496,0.688,1,200,50,10
9,1104,2,50,1e-05,0.0001,0.536,0.5054347826086957,565,539,0.688,1,200,50,10
9,1204,2,50,1e-05,0.0001,0.536,0.5058139534883721,610,594,0.688,1,200,50,10
9,1304,2,50,1e-05,0.0001,0.536,0.495398773006135,653,651,0.688,1,200,50,10
9,1404,2,50,1e-05,0.0001,0.536,0.5028490028490028,703,701,0.688,1,200,50,10
9,1504,2,50,1e-05,0.0001,0.536,0.5026595744680851,746,758,0.688,1,200,50,10
9,1604,2,50,1e-05,0.0001,0.53,0.5031172069825436,797,807,0.688,1,200,50,10
9,1704,2,50,1e-05,0.0001,0.53,0.4988262910798122,845,859,0.688,1,200,50,10
9,1804,2,50,1e-05,0.0001,0.534,0.4983370288248337,893,911,0.688,1,200,50,10
9,1904,2,50,1e-05,0.0001,0.534,0.4989495798319328,931,973,0.688,1,200,50,10
10,0,2,50,1e-05,0.0001,0.492,0.4889705882352941,0,0,0.727,1,200,50,10
10,104,2,50,1e-05,0.0001,0.492,0.5288461538461539,61,43,0.727,1,200,50,10
10,204,2,50,1e-05,0.0001,0.492,0.4852941176470588,104,100,0.727,1,200,50,10
10,304,2,50,1e-05,0.0001,0.492,0.4506578947368421,151,153,0.727,1,200,50,10
10,404,2,50,1e-05,0.0001,0.492,0.45792079207920794,198,206,0.727,1,200,50,10
10,504,2,50,1e-05,0.0001,0.492,0.46825396825396826,248,256,0.727,1,200,50,10
10,604,2,50,1e-05,0.0001,0.49,0.4735099337748344,296,308,0.727,1,200,50,10
10,704,2,50,1e-05,0.0001,0.49,0.46448863636363635,345,359,0.727,1,200,50,10
10,804,2,50,1e-05,0.0001,0.488,0.4577114427860697,389,415,0.727,1,200,50,10
10,904,2,50,1e-05,0.0001,0.486,0.46349557522123896,434,470,0.727,1,200,50,10
10,1004,2,50,1e-05,0.0001,0.486,0.4581673306772908,479,525,0.727,1,200,50,10
10,1104,2,50,1e-05,0.0001,0.488,0.46557971014492755,532,572,0.727,1,200,50,10
10,1204,2,50,1e-05,0.0001,0.49,0.4659468438538206,578,626,0.727,1,200,50,10
10,1304,2,50,1e-05,0.0001,0.49,0.4746932515337423,628,676,0.727,1,200,50,10
10,1404,2,50,1e-05,0.0001,0.492,0.47649572649572647,681,723,0.727,1,200,50,10
10,1504,2,50,1e-05,0.0001,0.492,0.47805851063829785,733,771,0.727,1,200,50,10
10,1604,2,50,1e-05,0.0001,0.492,0.4844139650872818,784,820,0.727,1,200,50,10
10,1704,2,50,1e-05,0.0001,0.492,0.4835680751173709,835,869,0.727,1,200,50,10
10,1804,2,50,1e-05,0.0001,0.492,0.49002217294900224,894,910,0.727,1,200,50,10
10,1904,2,50,1e-05,0.0001,0.49,0.49054621848739494,952,952,0.727,1,200,50,10
11,0,2,50,1e-05,0.0001,0.518,0.5047268907563025,0,0,0.633,1,200,50,10
11,104,2,50,1e-05,0.0001,0.518,0.5673076923076923,45,59,0.633,1,200,50,10
11,204,2,50,1e-05,0.0001,0.518,0.5049019607843137,102,102,0.633,1,200,50,10
11,304,2,50,1e-05,0.0001,0.518,0.5427631578947368,140,164,0.633,1,200,50,10
11,404,2,50,1e-05,0.0001,0.518,0.5470297029702971,184,220,0.633,1,200,50,10
11,504,2,50,1e-05,0.0001,0.52,0.5337301587301587,236,268,0.633,1,200,50,10
11,604,2,50,1e-05,0.0001,0.522,0.5231788079470199,288,316,0.633,1,200,50,10
11,704,2,50,1e-05,0.0001,0.522,0.5142045454545454,344,360,0.633,1,200,50,10
11,804,2,50,1e-05,0.0001,0.524,0.5161691542288557,395,409,0.633,1,200,50,10
11,904,2,50,1e-05,0.0001,0.524,0.5121681415929203,449,455,0.633,1,200,50,10
11,1004,2,50,1e-05,0.0001,0.526,0.5119521912350598,497,507,0.633,1,200,50,10
11,1104,2,50,1e-05,0.0001,0.524,0.5153985507246377,542,562,0.633,1,200,50,10
11,1204,2,50,1e-05,0.0001,0.528,0.5149501661129569,591,613,0.633,1,200,50,10
11,1304,2,50,1e-05,0.0001,0.528,0.5084355828220859,652,652,0.633,1,200,50,10
11,1404,2,50,1e-05,0.0001,0.528,0.5021367521367521,708,696,0.633,1,200,50,10
11,1504,2,50,1e-05,0.0001,0.528,0.5006648936170213,758,746,0.633,1,200,50,10
11,1604,2,50,1e-05,0.0001,0.53,0.49875311720698257,812,792,0.633,1,200,50,10
11,1704,2,50,1e-05,0.0001,0.526,0.5023474178403756,863,841,0.633,1,200,50,10
11,1804,2,50,1e-05,0.0001,0.526,0.5094235033259423,908,896,0.633,1,200,50,10
11,1904,2,50,1e-05,0.0001,0.528,0.5089285714285714,960,944,0.633,1,200,50,10
12,0,2,50,1e-05,0.0001,0.526,0.509453781512605,0,0,0.707,1,200,50,10
12,104,2,50,1e-05,0.0001,0.526,0.5480769230769231,53,51,0.707,1,200,50,10
12,204,2,50,1e-05,0.0001,0.526,0.5196078431372549,90,114,0.707,1,200,50,10
12,304,2,50,1e-05,0.0001,0.526,0.5032894736842105,140,164,0.707,1,200,50,10
12,404,2,50,1e-05,0.0001,0.526,0.49504950495049505,192,212,0.707,1,200,50,10
12,504,2,50,1e-05,0.0001,0.528,0.5059523809523809,250,254,0.707,1,200,50,10
12,604,2,50,1e-05,0.0001,0.528,0.49337748344370863,297,307,0.707,1,200,50,10
12,704,2,50,1e-05,0.0001,0.524,0.49857954545454547,346,358,0.707,1,200,50,10
12,804,2,50,1e-05,0.0001,0.524,0.4900497512437811,394,410,0.707,1,200,50,10
12,904,2,50,1e-05,0.0001,0.518,0.49557522123893805,449,455,0.707,1,200,50,10
12,1004,2,50,1e-05,0.0001,0.52,0.4900398406374502,491,513,0.707,1,200,50,10
12,1104,2,50,1e-05,0.0001,0.522,0.4945652173913043,538,566,0.707,1,200,50,10
12,1204,2,50,1e-05,0.0001,0.522,0.4941860465116279,588,616,0.707,1,200,50,10
12,1304,2,50,1e-05,0.0001,0.52,0.49923312883435583,639,665,0.707,1,200,50,10
12,1404,2,50,1e-05,0.0001,0.52,0.5056980056980057,691,713,0.707,1,200,50,10
12,1504,2,50,1e-05,0.0001,0.522,0.507313829787234,734,770,0.707,1,200,50,10
12,1604,2,50,1e-05,0.0001,0.528,0.5112219451371571,790,814,0.707,1,200,50,10
12,1704,2,50,1e-05,0.0001,0.532,0.5164319248826291,850,854,0.707,1,200,50,10
12,1804,2,50,1e-05,0.0001,0.53,0.5216186252771619,902,902,0.707,1,200,50,10
12,1904,2,50,1e-05,0.0001,0.528,0.5183823529411765,956,948,0.707,1,200,50,10
13,0,2,50,1e-05,0.0001,0.542,0.5105042016806722,0,0,0.648,1,200,50,10
13,104,2,50,1e-05,0.0001,0.542,0.4326923076923077,60,44,0.648,1,200,50,10
13,204,2,50,1e-05,0.0001,0.542,0.4803921568627451,109,95,0.648,1,200,50,10
13,304,2,50,1e-05,0.0001,0.542,0.5263157894736842,148,156,0.648,1,200,50,10
13,404,2,50,1e-05,0.0001,0.542,0.5396039603960396,193,211,0.648,1,200,50,10
13,504,2,50,1e-05,0.0001,0.542,0.5337301587301587,242,262,0.648,1,200,50,10
13,604,2,50,1e-05,0.0001,0.542,0.5281456953642384,294,310,0.648,1,200,50,10
13,704,2,50,1e-05,0.0001,0.542,0.5326704545454546,335,369,0.648,1,200,50,10
13,804,2,50,1e-05,0.0001,0.542,0.5286069651741293,386,418,0.648,1,200,50,10
13,904,2,50,1e-05,0.0001,0.542,0.5176991150442478,443,461,0.648,1,200,50,10
13,1004,2,50,1e-05,0.0001,0.54,0.5149402390438247,495,509,0.648,1,200,50,10
13,1104,2,50,1e-05,0.0001,0.54,0.5190217391304348,541,563,0.648,1,200,50,10
13,1204,2,50,1e-05,0.0001,0.538,0.5166112956810631,594,610,0.648,1,200,50,10
13,1304,2,50,1e-05,0.0001,0.54,0.5053680981595092,659,645,0.648,1,200,50,10
13,1404,2,50,1e-05,0.0001,0.54,0.5156695156695157,698,706,0.648,1,200,50,10
13,1504,2,50,1e-05,0.0001,0.54,0.5172872340425532,749,755,0.648,1,200,50,10
13,1604,2,50,1e-05,0.0001,0.54,0.5168329177057357,801,803,0.648,1,200,50,10
13,1704,2,50,1e-05,0.0001,0.54,0.5146713615023474,857,847,0.648,1,200,50,10
13,1804,2,50,1e-05,0.0001,0.54,0.516629711751663,904,900,0.648,1,200,50,10
13,1904,2,50,1e-05,0.0001,0.54,0.5126050420168067,964,940,0.648,1,200,50,10
14,0,2,50,1e-05,0.0001,0.524,0.5252100840336135,0,0,0.718,1,200,50,10
14,104,2,50,1e-05,0.0001,0.524,0.5096153846153846,50,54,0.718,1,200,50,10
14,204,2,50,1e-05,0.0001,0.524,0.5196078431372549,101,103,0.718,1,200,50,10
14,304,2,50,1e-05,0.0001,0.524,0.5197368421052632,151,153,0.718,1,200,50,10
14,404,2,50,1e-05,0.0001,0.524,0.5321782178217822,202,202,0.718,1,200,50,10
14,504,2,50,1e-05,0.0001,0.524,0.5297619047619048,252,252,0.718,1,200,50,10
14,604,2,50,1e-05,0.0001,0.524,0.5281456953642384,301,303,0.718,1,200,50,10
14,704,2,50,1e-05,0.0001,0.524,0.5298295454545454,345,359,0.718,1,200,50,10
14,804,2,50,1e-05,0.0001,0.526,0.5223880597014925,390,414,0.718,1,200,50,10
14,904,2,50,1e-05,0.0001,0.526,0.5188053097345132,445,459,0.718,1,200,50,10
14,1004,2,50,1e-05,0.0001,0.526,0.5199203187250996,481,523,0.718,1,200,50,10
14,1104,2,50,1e-05,0.0001,0.526,0.5181159420289855,526,578,0.718,1,200,50,10
14,1204,2,50,1e-05,0.0001,0.526,0.5249169435215947,585,619,0.718,1,200,50,10
14,1304,2,50,1e-05,0.0001,0.526,0.5253067484662577,637,667,0.718,1,200,50,10
14,1404,2,50,1e-05,0.0001,0.526,0.5284900284900285,686,718,0.718,1,200,50,10
14,1504,2,50,1e-05,0.0001,0.526,0.5292553191489362,729,775,0.718,1,200,50,10
14,1604,2,50,1e-05,0.0001,0.528,0.5280548628428927,781,823,0.718,1,200,50,10
14,1704,2,50,1e-05,0.0001,0.528,0.5305164319248826,834,870,0.718,1,200,50,10
14,1804,2,50,1e-05,0.0001,0.53,0.529379157427938,889,915,0.718,1,200,50,10
14,1904,2,50,1e-05,0.0001,0.532,0.5252100840336135,944,960,0.718,1,200,50,10
15,0,2,50,1e-05,0.0001,0.542,0.539390756302521,0,0,0.782,1,200,50,10
15,104,2,50,1e-05,0.0001,0.542,0.5961538461538461,57,47,0.782,1,200,50,10
15,204,2,50,1e-05,0.0001,0.542,0.5637254901960784,112,92,0.782,1,200,50,10
15,304,2,50,1e-05,0.0001,0.542,0.5098684210526315,152,152,0.782,1,200,50,10
15,404,2,50,1e-05,0.0001,0.542,0.5445544554455446,216,188,0.782,1,200,50,10
15,504,2,50,1e-05,0.0001,0.542,0.5376984126984127,258,246,0.782,1,200,50,10
15,604,2,50,1e-05,0.0001,0.544,0.5463576158940397,309,295,0.782,1,200,50,10
15,704,2,50,1e-05,0.0001,0.544,0.5511363636363636,356,348,0.782,1,200,50,10
15,804,2,50,1e-05,0.0001,0.544,0.5410447761194029,399,405,0.782,1,200,50,10
15,904,2,50,1e-05,0.0001,0.544,0.5353982300884956,448,456,0.782,1,200,50,10
15,1004,2,50,1e-05,0.0001,0.544,0.5378486055776892,493,511,0.782,1,200,50,10
15,1104,2,50,1e-05,0.0001,0.544,0.5353260869565217,545,559,0.782,1,200,50,10
15,1204,2,50,1e-05,0.0001,0.542,0.5340531561461794,596,608,0.782,1,200,50,10
