trial,train_size,embed_dim,hidden_dim,alpha,learning_rate,accuracy,train_accuracy,batch_pos,batch_neg,equality_pretraining_accuracy,max_equality_pretraining_trials,equality_pretrain_max_iter,rep_pretrain_max_iter,rep_pretrain_tasks
7,904,2,50,1e-05,0.0001,0.52,0.47898230088495575,453,451,0.722,1,200,50,5
7,1004,2,50,1e-05,0.0001,0.522,0.47808764940239046,505,499,0.722,1,200,50,5
7,1104,2,50,1e-05,0.0001,0.522,0.47101449275362317,549,555,0.722,1,200,50,5
7,1204,2,50,1e-05,0.0001,0.52,0.47840531561461797,609,595,0.722,1,200,50,5
7,1304,2,50,1e-05,0.0001,0.522,0.4785276073619632,655,649,0.722,1,200,50,5
7,1404,2,50,1e-05,0.0001,0.522,0.4843304843304843,705,699,0.722,1,200,50,5
7,1504,2,50,1e-05,0.0001,0.524,0.48936170212765956,761,743,0.722,1,200,50,5
7,1604,2,50,1e-05,0.0001,0.526,0.4937655860349127,806,798,0.722,1,200,50,5
7,1704,2,50,1e-05,0.0001,0.526,0.49119718309859156,852,852,0.722,1,200,50,5
7,1804,2,50,1e-05,0.0001,0.526,0.49223946784922396,901,903,0.722,1,200,50,5
7,1904,2,50,1e-05,0.0001,0.526,0.49264705882352944,950,954,0.722,1,200,50,5
8,0,2,50,1e-05,0.0001,0.532,0.4900210084033613,0,0,0.663,1,200,50,5
8,104,2,50,1e-05,0.0001,0.532,0.47115384615384615,53,51,0.663,1,200,50,5
8,204,2,50,1e-05,0.0001,0.532,0.5049019607843137,112,92,0.663,1,200,50,5
8,304,2,50,1e-05,0.0001,0.532,0.4934210526315789,163,141,0.663,1,200,50,5
8,404,2,50,1e-05,0.0001,0.532,0.504950495049505,215,189,0.663,1,200,50,5
8,504,2,50,1e-05,0.0001,0.53,0.5119047619047619,265,239,0.663,1,200,50,5
8,604,2,50,1e-05,0.0001,0.53,0.5082781456953642,309,295,0.663,1,200,50,5
8,704,2,50,1e-05,0.0001,0.53,0.5113636363636364,358,346,0.663,1,200,50,5
8,804,2,50,1e-05,0.0001,0.532,0.503731343283582,416,388,0.663,1,200,50,5
8,904,2,50,1e-05,0.0001,0.532,0.5088495575221239,470,434,0.663,1,200,50,5
8,1004,2,50,1e-05,0.0001,0.532,0.5089641434262948,516,488,0.663,1,200,50,5
8,1104,2,50,1e-05,0.0001,0.532,0.5009057971014492,564,540,0.663,1,200,50,5
8,1204,2,50,1e-05,0.0001,0.53,0.5016611295681063,613,591,0.663,1,200,50,5
8,1304,2,50,1e-05,0.0001,0.53,0.5007668711656442,660,644,0.663,1,200,50,5
8,1404,2,50,1e-05,0.0001,0.53,0.4964387464387464,712,692,0.663,1,200,50,5
8,1504,2,50,1e-05,0.0001,0.532,0.4933510638297872,766,738,0.663,1,200,50,5
8,1604,2,50,1e-05,0.0001,0.534,0.4981296758104738,813,791,0.663,1,200,50,5
8,1704,2,50,1e-05,0.0001,0.53,0.4982394366197183,858,846,0.663,1,200,50,5
8,1804,2,50,1e-05,0.0001,0.532,0.4950110864745011,910,894,0.663,1,200,50,5
8,1904,2,50,1e-05,0.0001,0.532,0.49107142857142855,950,954,0.663,1,200,50,5
9,0,2,50,1e-05,0.0001,0.498,0.5005252100840336,0,0,0.596,1,200,50,5
9,104,2,50,1e-05,0.0001,0.498,0.49038461538461536,53,51,0.596,1,200,50,5
9,204,2,50,1e-05,0.0001,0.498,0.4803921568627451,106,98,0.596,1,200,50,5
9,304,2,50,1e-05,0.0001,0.498,0.506578947368421,150,154,0.596,1,200,50,5
9,404,2,50,1e-05,0.0001,0.498,0.4900990099009901,206,198,0.596,1,200,50,5
9,504,2,50,1e-05,0.0001,0.498,0.49404761904761907,255,249,0.596,1,200,50,5
9,604,2,50,1e-05,0.0001,0.498,0.49337748344370863,306,298,0.596,1,200,50,5
9,704,2,50,1e-05,0.0001,0.498,0.484375,363,341,0.596,1,200,50,5
9,804,2,50,1e-05,0.0001,0.498,0.48134328358208955,417,387,0.596,1,200,50,5
9,904,2,50,1e-05,0.0001,0.498,0.4856194690265487,465,439,0.596,1,200,50,5
9,1004,2,50,1e-05,0.0001,0.498,0.4850597609561753,517,487,0.596,1,200,50,5
9,1104,2,50,1e-05,0.0001,0.498,0.4891304347826087,564,540,0.596,1,200,50,5
9,1204,2,50,1e-05,0.0001,0.498,0.4925249169435216,611,593,0.596,1,200,50,5
9,1304,2,50,1e-05,0.0001,0.498,0.49309815950920244,661,643,0.596,1,200,50,5
9,1404,2,50,1e-05,0.0001,0.498,0.495014245014245,709,695,0.596,1,200,50,5
9,1504,2,50,1e-05,0.0001,0.498,0.4946808510638298,760,744,0.596,1,200,50,5
9,1604,2,50,1e-05,0.0001,0.498,0.4912718204488778,816,788,0.596,1,200,50,5
9,1704,2,50,1e-05,0.0001,0.498,0.49413145539906106,862,842,0.596,1,200,50,5
9,1804,2,50,1e-05,0.0001,0.498,0.49722838137472286,907,897,0.596,1,200,50,5
9,1904,2,50,1e-05,0.0001,0.498,0.5005252100840336,951,953,0.596,1,200,50,5
10,0,2,50,1e-05,0.0001,0.502,0.49842436974789917,0,0,0.58,1,200,50,5
10,104,2,50,1e-05,0.0001,0.502,0.4807692307692308,57,47,0.58,1,200,50,5
10,204,2,50,1e-05,0.0001,0.502,0.5098039215686274,95,109,0.58,1,200,50,5
10,304,2,50,1e-05,0.0001,0.502,0.5263157894736842,147,157,0.58,1,200,50,5
10,404,2,50,1e-05,0.0001,0.502,0.5198019801980198,199,205,0.58,1,200,50,5
10,504,2,50,1e-05,0.0001,0.502,0.5257936507936508,243,261,0.58,1,200,50,5
10,604,2,50,1e-05,0.0001,0.502,0.5149006622516556,307,297,0.58,1,200,50,5
10,704,2,50,1e-05,0.0001,0.502,0.5071022727272727,365,339,0.58,1,200,50,5
10,804,2,50,1e-05,0.0001,0.506,0.5024875621890548,418,386,0.58,1,200,50,5
10,904,2,50,1e-05,0.0001,0.506,0.5088495575221239,467,437,0.58,1,200,50,5
10,1004,2,50,1e-05,0.0001,0.506,0.5109561752988048,508,496,0.58,1,200,50,5
10,1104,2,50,1e-05,0.0001,0.506,0.5108695652173914,558,546,0.58,1,200,50,5
10,1204,2,50,1e-05,0.0001,0.504,0.5074750830564784,603,601,0.58,1,200,50,5
10,1304,2,50,1e-05,0.0001,0.506,0.50920245398773,652,652,0.58,1,200,50,5
10,1404,2,50,1e-05,0.0001,0.506,0.5106837606837606,698,706,0.58,1,200,50,5
10,1504,2,50,1e-05,0.0001,0.506,0.5106382978723404,745,759,0.58,1,200,50,5
10,1604,2,50,1e-05,0.0001,0.508,0.5099750623441397,794,810,0.58,1,200,50,5
10,1704,2,50,1e-05,0.0001,0.508,0.5011737089201878,850,854,0.58,1,200,50,5
10,1804,2,50,1e-05,0.0001,0.504,0.5,902,902,0.58,1,200,50,5
10,1904,2,50,1e-05,0.0001,0.502,0.5015756302521008,951,953,0.58,1,200,50,5
11,0,2,50,1e-05,0.0001,0.484,0.506827731092437,0,0,0.633,1,200,50,5
11,104,2,50,1e-05,0.0001,0.484,0.49038461538461536,53,51,0.633,1,200,50,5
11,204,2,50,1e-05,0.0001,0.484,0.5049019607843137,102,102,0.633,1,200,50,5
11,304,2,50,1e-05,0.0001,0.484,0.5098684210526315,151,153,0.633,1,200,50,5
11,404,2,50,1e-05,0.0001,0.484,0.5173267326732673,197,207,0.633,1,200,50,5
11,504,2,50,1e-05,0.0001,0.484,0.5178571428571429,245,259,0.633,1,200,50,5
11,604,2,50,1e-05,0.0001,0.486,0.5198675496688742,292,312,0.633,1,200,50,5
11,704,2,50,1e-05,0.0001,0.486,0.5269886363636364,335,369,0.633,1,200,50,5
11,804,2,50,1e-05,0.0001,0.486,0.527363184079602,382,422,0.633,1,200,50,5
11,904,2,50,1e-05,0.0001,0.486,0.5176991150442478,439,465,0.633,1,200,50,5
11,1004,2,50,1e-05,0.0001,0.486,0.5169322709163346,488,516,0.633,1,200,50,5
11,1104,2,50,1e-05,0.0001,0.486,0.5144927536231884,540,564,0.633,1,200,50,5
11,1204,2,50,1e-05,0.0001,0.488,0.5124584717607974,592,612,0.633,1,200,50,5
11,1304,2,50,1e-05,0.0001,0.488,0.5168711656441718,637,667,0.633,1,200,50,5
11,1404,2,50,1e-05,0.0001,0.488,0.5113960113960114,695,709,0.633,1,200,50,5
11,1504,2,50,1e-05,0.0001,0.528,0.4946808510638298,738,766,0.633,1,200,50,5
11,1604,2,50,1e-05,0.0001,0.53,0.49438902743142144,787,817,0.633,1,200,50,5
11,1704,2,50,1e-05,0.0001,0.528,0.4964788732394366,845,859,0.633,1,200,50,5
11,1804,2,50,1e-05,0.0001,0.518,0.49944567627494457,892,912,0.633,1,200,50,5
11,1904,2,50,1e-05,0.0001,0.518,0.5036764705882353,943,961,0.633,1,200,50,5
12,0,2,50,1e-05,0.0001,0.512,0.48634453781512604,0,0,0.646,1,200,50,5
12,104,2,50,1e-05,0.0001,0.512,0.47115384615384615,53,51,0.646,1,200,50,5
12,204,2,50,1e-05,0.0001,0.512,0.4803921568627451,110,94,0.646,1,200,50,5
12,304,2,50,1e-05,0.0001,0.512,0.4605263157894737,157,147,0.646,1,200,50,5
12,404,2,50,1e-05,0.0001,0.51,0.45544554455445546,211,193,0.646,1,200,50,5
12,504,2,50,1e-05,0.0001,0.51,0.48214285714285715,257,247,0.646,1,200,50,5
12,604,2,50,1e-05,0.0001,0.51,0.4917218543046358,307,297,0.646,1,200,50,5
12,704,2,50,1e-05,0.0001,0.51,0.48863636363636365,361,343,0.646,1,200,50,5
12,804,2,50,1e-05,0.0001,0.506,0.4962686567164179,411,393,0.646,1,200,50,5
12,904,2,50,1e-05,0.0001,0.506,0.48783185840707965,458,446,0.646,1,200,50,5
12,1004,2,50,1e-05,0.0001,0.506,0.48406374501992033,504,500,0.646,1,200,50,5
12,1104,2,50,1e-05,0.0001,0.504,0.48007246376811596,552,552,0.646,1,200,50,5
12,1204,2,50,1e-05,0.0001,0.508,0.4775747508305648,607,597,0.646,1,200,50,5
12,1304,2,50,1e-05,0.0001,0.51,0.4754601226993865,661,643,0.646,1,200,50,5
12,1404,2,50,1e-05,0.0001,0.514,0.47863247863247865,711,693,0.646,1,200,50,5
12,1504,2,50,1e-05,0.0001,0.51,0.48603723404255317,755,749,0.646,1,200,50,5
12,1604,2,50,1e-05,0.0001,0.51,0.4763092269326683,801,803,0.646,1,200,50,5
12,1704,2,50,1e-05,0.0001,0.51,0.4765258215962441,848,856,0.646,1,200,50,5
12,1804,2,50,1e-05,0.0001,0.512,0.4778270509977827,895,909,0.646,1,200,50,5
12,1904,2,50,1e-05,0.0001,0.51,0.47689075630252103,946,958,0.646,1,200,50,5
13,0,2,50,1e-05,0.0001,0.496,0.523109243697479,0,0,0.721,1,200,50,5
13,104,2,50,1e-05,0.0001,0.496,0.47115384615384615,48,56,0.721,1,200,50,5
13,204,2,50,1e-05,0.0001,0.496,0.5049019607843137,93,111,0.721,1,200,50,5
13,304,2,50,1e-05,0.0001,0.496,0.4901315789473684,137,167,0.721,1,200,50,5
13,404,2,50,1e-05,0.0001,0.496,0.5123762376237624,189,215,0.721,1,200,50,5
13,504,2,50,1e-05,0.0001,0.496,0.5099206349206349,236,268,0.721,1,200,50,5
13,604,2,50,1e-05,0.0001,0.496,0.5149006622516556,291,313,0.721,1,200,50,5
13,704,2,50,1e-05,0.0001,0.496,0.5241477272727273,339,365,0.721,1,200,50,5
13,804,2,50,1e-05,0.0001,0.496,0.5323383084577115,389,415,0.721,1,200,50,5
13,904,2,50,1e-05,0.0001,0.494,0.5265486725663717,444,460,0.721,1,200,50,5
13,1004,2,50,1e-05,0.0001,0.494,0.5288844621513944,498,506,0.721,1,200,50,5
13,1104,2,50,1e-05,0.0001,0.496,0.5253623188405797,543,561,0.721,1,200,50,5
13,1204,2,50,1e-05,0.0001,0.494,0.5249169435215947,598,606,0.721,1,200,50,5
13,1304,2,50,1e-05,0.0001,0.496,0.5199386503067485,647,657,0.721,1,200,50,5
13,1404,2,50,1e-05,0.0001,0.492,0.5192307692307693,703,701,0.721,1,200,50,5
13,1504,2,50,1e-05,0.0001,0.5,0.5212765957446809,754,750,0.721,1,200,50,5
13,1604,2,50,1e-05,0.0001,0.498,0.5280548628428927,802,802,0.721,1,200,50,5
13,1704,2,50,1e-05,0.0001,0.496,0.5316901408450704,851,853,0.721,1,200,50,5
13,1804,2,50,1e-05,0.0001,0.496,0.5271618625277162,897,907,0.721,1,200,50,5
13,1904,2,50,1e-05,0.0001,0.498,0.523109243697479,944,960,0.721,1,200,50,5
14,0,2,50,1e-05,0.0001,0.524,0.5110294117647058,0,0,0.716,1,200,50,5
14,104,2,50,1e-05,0.0001,0.524,0.4326923076923077,47,57,0.716,1,200,50,5
14,204,2,50,1e-05,0.0001,0.524,0.44607843137254904,100,104,0.716,1,200,50,5
14,304,2,50,1e-05,0.0001,0.524,0.48026315789473684,149,155,0.716,1,200,50,5
14,404,2,50,1e-05,0.0001,0.524,0.504950495049505,201,203,0.716,1,200,50,5
14,504,2,50,1e-05,0.0001,0.524,0.501984126984127,253,251,0.716,1,200,50,5
14,604,2,50,1e-05,0.0001,0.524,0.5099337748344371,304,300,0.716,1,200,50,5
14,704,2,50,1e-05,0.0001,0.524,0.5028409090909091,347,357,0.716,1,200,50,5
14,804,2,50,1e-05,0.0001,0.524,0.5099502487562189,404,400,0.716,1,200,50,5
14,904,2,50,1e-05,0.0001,0.524,0.5232300884955752,458,446,0.716,1,200,50,5
14,1004,2,50,1e-05,0.0001,0.524,0.5249003984063745,512,492,0.716,1,200,50,5
14,1104,2,50,1e-05,0.0001,0.524,0.5190217391304348,554,550,0.716,1,200,50,5
14,1204,2,50,1e-05,0.0001,0.524,0.5174418604651163,608,596,0.716,1,200,50,5
14,1304,2,50,1e-05,0.0001,0.524,0.5245398773006135,666,638,0.716,1,200,50,5
14,1404,2,50,1e-05,0.0001,0.524,0.5220797720797721,716,688,0.716,1,200,50,5
14,1504,2,50,1e-05,0.0001,0.524,0.5206117021276596,766,738,0.716,1,200,50,5
14,1604,2,50,1e-05,0.0001,0.522,0.5187032418952618,813,791,0.716,1,200,50,5
14,1704,2,50,1e-05,0.0001,0.522,0.5158450704225352,859,845,0.716,1,200,50,5
14,1804,2,50,1e-05,0.0001,0.522,0.5127494456762749,899,905,0.716,1,200,50,5
14,1904,2,50,1e-05,0.0001,0.524,0.5099789915966386,945,959,0.716,1,200,50,5
15,0,2,50,1e-05,0.0001,0.542,0.49369747899159666,0,0,0.629,1,200,50,5
15,104,2,50,1e-05,0.0001,0.542,0.5384615384615384,47,57,0.629,1,200,50,5
15,204,2,50,1e-05,0.0001,0.542,0.47549019607843135,95,109,0.629,1,200,50,5
15,304,2,50,1e-05,0.0001,0.542,0.4967105263157895,145,159,0.629,1,200,50,5
15,404,2,50,1e-05,0.0001,0.542,0.49257425742574257,199,205,0.629,1,200,50,5
15,504,2,50,1e-05,0.0001,0.542,0.49603174603174605,251,253,0.629,1,200,50,5
15,604,2,50,1e-05,0.0001,0.542,0.49503311258278143,304,300,0.629,1,200,50,5
15,704,2,50,1e-05,0.0001,0.542,0.5014204545454546,355,349,0.629,1,200,50,5
15,804,2,50,1e-05,0.0001,0.542,0.5049751243781094,405,399,0.629,1,200,50,5
15,904,2,50,1e-05,0.0001,0.54,0.4889380530973451,468,436,0.629,1,200,50,5
15,1004,2,50,1e-05,0.0001,0.54,0.4960159362549801,509,495,0.629,1,200,50,5
